link;endereco;rua;bairro;regiao;bairro_cidade;regiao_cidade;cidade;estado;area;quartos;suites;banheiros;vagas;elevador;metro_trem;condominio;iptu;valor;tipo;loc;point;tipo_Apartamento;tipo_Casa;cidade_BeloHorizonte;cidade_RioDeJaneiro;cidade_SaoPaulo
https://www.quintoandar.com.br/imovel/893251747/comprar;Rua Getúlio, Meier, Rio de Janeiro;Rua Getúlio;MEIER;ZONA NORTE;BAIRRO MEIER, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;ZONA NORTE, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;Rio de Janeiro;RIO DE JANEIRO;160;4;1;2;1;0;1;900;2640.0;535000.0;Apartamento;Zona Norte do Rio de Janeiro, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil;(-22.89398145, -43.29202000739325, 0.0);1;0;0;1;0
https://www.quintoandar.com.br/imovel/893276203/comprar;Rua Moreira Sampaio, Meier, Rio de Janeiro;Rua Moreira Sampaio;MEIER;ZONA NORTE;BAIRRO MEIER, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;ZONA NORTE, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;Rio de Janeiro;RIO DE JANEIRO;75;2;1;2;1;0;1;484;1250.0;250000.0;Apartamento;Zona Norte do Rio de Janeiro, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil;(-22.89398145, -43.29202000739325, 0.0);1;0;0;1;0
https://www.quintoandar.com.br/imovel/893282463/comprar;Rua Capitão Rezende, Meier, Rio de Janeiro;Rua Capitão Rezende;MEIER;ZONA NORTE;BAIRRO MEIER, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;ZONA NORTE, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;Rio de Janeiro;RIO DE JANEIRO;56;2;0;1;1;0;1;600;1100.0;220000.0;Apartamento;Zona Norte do Rio de Janeiro, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil;(-22.89398145, -43.29202000739325, 0.0);1;0;0;1;0
https://www.quintoandar.com.br/imovel/893297560/comprar;Rua Intendente Cunha Menezes, Meier, Rio de Janeiro;Rua Intendente Cunha Menezes;MEIER;ZONA NORTE;BAIRRO MEIER, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;ZONA NORTE, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;Rio de Janeiro;RIO DE JANEIRO;80;3;1;2;1;1;1;660;720.0;350000.0;Apartamento;Zona Norte do Rio de Janeiro, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil;(-22.89398145, -43.29202000739325, 0.0);1;0;0;1;0
https://www.quintoandar.com.br/imovel/893240647/comprar;Rua Antenor Nascentes, Meier, Rio de Janeiro;Rua Antenor Nascentes;MEIER;ZONA NORTE;BAIRRO MEIER, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;ZONA NORTE, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;Rio de Janeiro;RIO DE JANEIRO;58;2;0;1;1;0;1;80;900.0;180000.0;Apartamento;Zona Norte do Rio de Janeiro, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil;(-22.89398145, -43.29202000739325, 0.0);1;0;0;1;0
https://www.quintoandar.com.br/imovel/893207872/comprar;Rua Engenheiro Julião Castelo, Meier, Rio de Janeiro;Rua Engenheiro Julião Castelo;MEIER;ZONA NORTE;BAIRRO MEIER, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;ZONA NORTE, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;Rio de Janeiro;RIO DE JANEIRO;58;2;0;1;1;1;1;400;1825.0;365000.0;Apartamento;Zona Norte do Rio de Janeiro, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil;(-22.89398145, -43.29202000739325, 0.0);1;0;0;1;0
https://www.quintoandar.com.br/imovel/893213203/comprar;Rua Mário Piragibe, Meier, Rio de Janeiro;Rua Mário Piragibe;MEIER;ZONA NORTE;BAIRRO MEIER, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;ZONA NORTE, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;Rio de Janeiro;RIO DE JANEIRO;84;2;0;2;0;0;0;550;552.0;185000.0;Apartamento;Zona Norte do Rio de Janeiro, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil;(-22.89398145, -43.29202000739325, 0.0);1;0;0;1;0
https://www.quintoandar.com.br/imovel/893218669/comprar;Rua Ajuratuba, Meier, Rio de Janeiro;Rua Ajuratuba;MEIER;ZONA NORTE;BAIRRO MEIER, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;ZONA NORTE, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;Rio de Janeiro;RIO DE JANEIRO;55;3;0;1;1;0;1;315;528.0;350000.0;Apartamento;Zona Norte do Rio de Janeiro, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil;(-22.89398145, -43.29202000739325, 0.0);1;0;0;1;0
https://www.quintoandar.com.br/imovel/893218644/comprar;Rua Frei Fabiano, Meier, Rio de Janeiro;Rua Frei Fabiano;MEIER;ZONA NORTE;BAIRRO MEIER, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;ZONA NORTE, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;Rio de Janeiro;RIO DE JANEIRO;100;3;0;2;0;0;1;0;1308.0;390000.0;Casa;Zona Norte do Rio de Janeiro, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil;(-22.89398145, -43.29202000739325, 0.0);0;1;0;1;0
https://www.quintoandar.com.br/imovel/893230688/comprar;Rua Curupaiti, Meier, Rio de Janeiro;Rua Curupaiti;MEIER;ZONA NORTE;BAIRRO MEIER, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;ZONA NORTE, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;Rio de Janeiro;RIO DE JANEIRO;40;2;0;1;1;0;1;200;925.0;185000.0;Apartamento;Zona Norte do Rio de Janeiro, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil;(-22.89398145, -43.29202000739325, 0.0);1;0;0;1;0
https://www.quintoandar.com.br/imovel/893239678/comprar;Rua Basílio de Brito, Meier, Rio de Janeiro;Rua Basílio de Brito;MEIER;ZONA NORTE;BAIRRO MEIER, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;ZONA NORTE, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;Rio de Janeiro;RIO DE JANEIRO;87;3;2;3;1;0;0;624;720.0;300000.0;Apartamento;Zona Norte do Rio de Janeiro, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil;(-22.89398145, -43.29202000739325, 0.0);1;0;0;1;0
https://www.quintoandar.com.br/imovel/893223344/comprar;Rua Capitão Jesus, Meier, Rio de Janeiro;Rua Capitão Jesus;MEIER;ZONA NORTE;BAIRRO MEIER, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;ZONA NORTE, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;Rio de Janeiro;RIO DE JANEIRO;129;3;0;2;2;0;1;1085;1392.0;550000.0;Apartamento;Zona Norte do Rio de Janeiro, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil;(-22.89398145, -43.29202000739325, 0.0);1;0;0;1;0
https://www.quintoandar.com.br/imovel/893228772/comprar;Rua Engenheiro Julião Castelo, Meier, Rio de Janeiro;Rua Engenheiro Julião Castelo;MEIER;ZONA NORTE;BAIRRO MEIER, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;ZONA NORTE, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;Rio de Janeiro;RIO DE JANEIRO;90;2;0;1;1;1;1;550;708.0;460000.0;Apartamento;Zona Norte do Rio de Janeiro, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil;(-22.89398145, -43.29202000739325, 0.0);1;0;0;1;0
https://www.quintoandar.com.br/imovel/893242686/comprar;Rua Lins de Vasconcelos, Meier, Rio de Janeiro;Rua Lins de Vasconcelos;MEIER;ZONA NORTE;BAIRRO MEIER, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;ZONA NORTE, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;Rio de Janeiro;RIO DE JANEIRO;78;2;0;1;1;0;1;100;600.0;290000.0;Apartamento;Zona Norte do Rio de Janeiro, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil;(-22.89398145, -43.29202000739325, 0.0);1;0;0;1;0
https://www.quintoandar.com.br/imovel/893228134/comprar;Rua Cachambi, Meier, Rio de Janeiro;Rua Cachambi;MEIER;ZONA NORTE;BAIRRO MEIER, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;ZONA NORTE, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;Rio de Janeiro;RIO DE JANEIRO;101;2;0;1;0;0;1;300;1100.0;220000.0;Apartamento;Zona Norte do Rio de Janeiro, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil;(-22.89398145, -43.29202000739325, 0.0);1;0;0;1;0
https://www.quintoandar.com.br/imovel/893242461/comprar;Rua Getúlio, Meier, Rio de Janeiro;Rua Getúlio;MEIER;ZONA NORTE;BAIRRO MEIER, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;ZONA NORTE, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;Rio de Janeiro;RIO DE JANEIRO;63;2;1;2;1;0;1;700;708.0;375000.0;Apartamento;Zona Norte do Rio de Janeiro, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil;(-22.89398145, -43.29202000739325, 0.0);1;0;0;1;0
https://www.quintoandar.com.br/imovel/893222215/comprar;Rua Adolfo Bergamini, Meier, Rio de Janeiro;Rua Adolfo Bergamini;MEIER;ZONA NORTE;BAIRRO MEIER, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;ZONA NORTE, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;Rio de Janeiro;RIO DE JANEIRO;178;3;2;3;2;1;1;1300;1404.0;690000.0;Apartamento;Zona Norte do Rio de Janeiro, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil;(-22.89398145, -43.29202000739325, 0.0);1;0;0;1;0
https://www.quintoandar.com.br/imovel/893244338/comprar;Rua Vilela Tavares, Meier, Rio de Janeiro;Rua Vilela Tavares;MEIER;ZONA NORTE;BAIRRO MEIER, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;ZONA NORTE, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;Rio de Janeiro;RIO DE JANEIRO;80;2;0;1;1;0;0;980;840.0;235000.0;Apartamento;Zona Norte do Rio de Janeiro, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil;(-22.89398145, -43.29202000739325, 0.0);1;0;0;1;0
https://www.quintoandar.com.br/imovel/893232237/comprar;Rua Fábio da Luz, Meier, Rio de Janeiro;Rua Fábio da Luz;MEIER;ZONA NORTE;BAIRRO MEIER, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;ZONA NORTE, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;Rio de Janeiro;RIO DE JANEIRO;78;2;0;2;1;1;0;620;744.0;345000.0;Apartamento;Zona Norte do Rio de Janeiro, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil;(-22.89398145, -43.29202000739325, 0.0);1;0;0;1;0
https://www.quintoandar.com.br/imovel/893221331/comprar;Rua Getúlio, Meier, Rio de Janeiro;Rua Getúlio;MEIER;ZONA NORTE;BAIRRO MEIER, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;ZONA NORTE, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;Rio de Janeiro;RIO DE JANEIRO;78;2;0;1;1;0;1;640;1450.0;290000.0;Apartamento;Zona Norte do Rio de Janeiro, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil;(-22.89398145, -43.29202000739325, 0.0);1;0;0;1;0
https://www.quintoandar.com.br/imovel/893212016/comprar;Rua Santos Titara, Meier, Rio de Janeiro;Rua Santos Titara;MEIER;ZONA NORTE;BAIRRO MEIER, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;ZONA NORTE, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;Rio de Janeiro;RIO DE JANEIRO;75;3;0;2;0;0;1;430;516.0;290000.0;Apartamento;Zona Norte do Rio de Janeiro, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil;(-22.89398145, -43.29202000739325, 0.0);1;0;0;1;0
https://www.quintoandar.com.br/imovel/893222473/comprar;Rua Fábio da Luz, Meier, Rio de Janeiro;Rua Fábio da Luz;MEIER;ZONA NORTE;BAIRRO MEIER, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;ZONA NORTE, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;Rio de Janeiro;RIO DE JANEIRO;76;2;0;1;1;0;0;483;804.0;340000.0;Apartamento;Zona Norte do Rio de Janeiro, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil;(-22.89398145, -43.29202000739325, 0.0);1;0;0;1;0
https://www.quintoandar.com.br/imovel/893341939/comprar;Rua Pojuca, Ribeira, Rio de Janeiro;Rua Pojuca;RIBEIRA;ZONA NORTE;BAIRRO RIBEIRA, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;ZONA NORTE, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;Rio de Janeiro;RIO DE JANEIRO;48;1;0;1;1;0;0;380;1850.0;370000.0;Apartamento;Zona Norte do Rio de Janeiro, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil;(-22.89398145, -43.29202000739325, 0.0);1;0;0;1;0
https://www.quintoandar.com.br/imovel/893375477/comprar;Rua Serrão, Ribeira, Rio de Janeiro;Rua Serrão;RIBEIRA;ZONA NORTE;BAIRRO RIBEIRA, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;ZONA NORTE, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;Rio de Janeiro;RIO DE JANEIRO;98;3;1;2;1;0;0;699;624.0;420000.0;Apartamento;Zona Norte do Rio de Janeiro, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil;(-22.89398145, -43.29202000739325, 0.0);1;0;0;1;0
https://www.quintoandar.com.br/imovel/893318322/comprar;Rua George Bizet, Jardim America, Rio de Janeiro;Rua George Bizet;JARDIM AMERICA;ZONA NORTE;BAIRRO JARDIM AMERICA, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;ZONA NORTE, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;Rio de Janeiro;RIO DE JANEIRO;74;3;0;2;1;0;0;380;744.0;285000.0;Apartamento;Zona Norte do Rio de Janeiro, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil;(-22.89398145, -43.29202000739325, 0.0);1;0;0;1;0
https://www.quintoandar.com.br/imovel/893329285/comprar;Rua General Magalhães Barata, Jardim America, Rio de Janeiro;Rua General Magalhães Barata;JARDIM AMERICA;ZONA NORTE;BAIRRO JARDIM AMERICA, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;ZONA NORTE, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;Rio de Janeiro;RIO DE JANEIRO;200;2;0;3;2;0;0;0;108.0;710000.0;Casa;Zona Norte do Rio de Janeiro, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil;(-22.89398145, -43.29202000739325, 0.0);0;1;0;1;0
https://www.quintoandar.com.br/imovel/893295398/comprar;Rua Robert Schumann, Jardim America, Rio de Janeiro;Rua Robert Schumann;JARDIM AMERICA;ZONA NORTE;BAIRRO JARDIM AMERICA, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;ZONA NORTE, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;Rio de Janeiro;RIO DE JANEIRO;84;3;0;1;0;0;0;150;1250.0;250000.0;Apartamento;Zona Norte do Rio de Janeiro, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil;(-22.89398145, -43.29202000739325, 0.0);1;0;0;1;0
https://www.quintoandar.com.br/imovel/893314037/comprar;Avenida Dom Hélder Câmara, Del Castilho, Rio de Janeiro;Avenida Dom Hélder Câmara;DEL CASTILHO;ZONA NORTE;BAIRRO DEL CASTILHO, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;ZONA NORTE, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;Rio de Janeiro;RIO DE JANEIRO;58;3;1;2;1;1;1;556;492.0;350000.0;Apartamento;Zona Norte do Rio de Janeiro, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil;(-22.89398145, -43.29202000739325, 0.0);1;0;0;1;0
https://www.quintoandar.com.br/imovel/893332148/comprar;Rua Francisco Medeiros, Del Castilho, Rio de Janeiro;Rua Francisco Medeiros;DEL CASTILHO;ZONA NORTE;BAIRRO DEL CASTILHO, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;ZONA NORTE, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;Rio de Janeiro;RIO DE JANEIRO;45;1;0;1;0;0;1;250;840.0;168000.0;Apartamento;Zona Norte do Rio de Janeiro, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil;(-22.89398145, -43.29202000739325, 0.0);1;0;0;1;0
https://www.quintoandar.com.br/imovel/893338544/comprar;Rua Conde de Azambuja, Del Castilho, Rio de Janeiro;Rua Conde de Azambuja;DEL CASTILHO;ZONA NORTE;BAIRRO DEL CASTILHO, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;ZONA NORTE, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;Rio de Janeiro;RIO DE JANEIRO;46;2;1;2;1;0;1;387;1600.0;320000.0;Apartamento;Zona Norte do Rio de Janeiro, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil;(-22.89398145, -43.29202000739325, 0.0);1;0;0;1;0
https://www.quintoandar.com.br/imovel/893340709/comprar;Estrada Adhemar Bebiano, Del Castilho, Rio de Janeiro;Estrada Adhemar Bebiano;DEL CASTILHO;ZONA NORTE;BAIRRO DEL CASTILHO, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;ZONA NORTE, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;Rio de Janeiro;RIO DE JANEIRO;61;2;0;1;1;0;1;230;444.0;190000.0;Apartamento;Zona Norte do Rio de Janeiro, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil;(-22.89398145, -43.29202000739325, 0.0);1;0;0;1;0
https://www.quintoandar.com.br/imovel/893323461/comprar;Avenida Dom Hélder Câmara, Del Castilho, Rio de Janeiro;Avenida Dom Hélder Câmara;DEL CASTILHO;ZONA NORTE;BAIRRO DEL CASTILHO, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;ZONA NORTE, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;Rio de Janeiro;RIO DE JANEIRO;60;3;1;2;1;0;1;550;456.0;350000.0;Apartamento;Zona Norte do Rio de Janeiro, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil;(-22.89398145, -43.29202000739325, 0.0);1;0;0;1;0
https://www.quintoandar.com.br/imovel/893296525/comprar;Rua Atílio Milano, Del Castilho, Rio de Janeiro;Rua Atílio Milano;DEL CASTILHO;ZONA NORTE;BAIRRO DEL CASTILHO, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;ZONA NORTE, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;Rio de Janeiro;RIO DE JANEIRO;89;4;0;2;0;0;1;0;456.0;387000.0;Apartamento;Zona Norte do Rio de Janeiro, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil;(-22.89398145, -43.29202000739325, 0.0);1;0;0;1;0
https://www.quintoandar.com.br/imovel/893272806/comprar;Estrada Adhemar Bebiano, Del Castilho, Rio de Janeiro;Estrada Adhemar Bebiano;DEL CASTILHO;ZONA NORTE;BAIRRO DEL CASTILHO, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;ZONA NORTE, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;Rio de Janeiro;RIO DE JANEIRO;54;2;1;2;1;1;1;617;564.0;390000.0;Apartamento;Zona Norte do Rio de Janeiro, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil;(-22.89398145, -43.29202000739325, 0.0);1;0;0;1;0
https://www.quintoandar.com.br/imovel/893254930/comprar;Estrada Adhemar Bebiano, Del Castilho, Rio de Janeiro;Estrada Adhemar Bebiano;DEL CASTILHO;ZONA NORTE;BAIRRO DEL CASTILHO, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;ZONA NORTE, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;Rio de Janeiro;RIO DE JANEIRO;52;2;1;1;1;0;1;450;492.0;360000.0;Apartamento;Zona Norte do Rio de Janeiro, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil;(-22.89398145, -43.29202000739325, 0.0);1;0;0;1;0
https://www.quintoandar.com.br/imovel/893205349/comprar;Estrada Adhemar Bebiano, Del Castilho, Rio de Janeiro;Estrada Adhemar Bebiano;DEL CASTILHO;ZONA NORTE;BAIRRO DEL CASTILHO, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;ZONA NORTE, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;Rio de Janeiro;RIO DE JANEIRO;59;3;1;2;1;0;1;648;1200.0;396000.0;Apartamento;Zona Norte do Rio de Janeiro, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil;(-22.89398145, -43.29202000739325, 0.0);1;0;0;1;0
https://www.quintoandar.com.br/imovel/893337133/comprar;Rua Castro Lopes, Inhaúma, Rio de Janeiro;Rua Castro Lopes;INHAUMA;ZONA NORTE;BAIRRO INHAUMA, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;ZONA NORTE, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;Rio de Janeiro;RIO DE JANEIRO;225;4;1;3;1;0;1;0;2808.0;700000.0;Casa;Zona Norte do Rio de Janeiro, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil;(-22.89398145, -43.29202000739325, 0.0);0;1;0;1;0
https://www.quintoandar.com.br/imovel/893303606/comprar;Avenida Pastor Martin Luther King Jr, Inhaúma, Rio de Janeiro;Avenida Pastor Martin Luther King Jr;INHAUMA;ZONA NORTE;BAIRRO INHAUMA, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;ZONA NORTE, RIO DE JANEIRO, RIO DE JANEIRO, BRASIL;Rio de Janeiro;RIO DE JANEIRO;96;2;0;2;1;0;1;110;420.0;360000.0;Apartamento;Zona Norte do Rio de Janeiro, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil;(-22.89398145, -43.29202000739325, 0.0);1;0;0;1;0
